Product Name,Group,Item,Availability,Color,Link,Size,Price,Fit,Fabric,user_query,Hashtags
Brown Cotton Classic Fit Taaga Man Sweater Polo Shirt,Men,Jackets,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2879514/s/brown-cotton-classic-fit-taaga-man-sweater-polo-shirt-31rb245706002/category/3829/,M,"Tk 1,353.49",Regular Fit,Cotton,"Something trendy for Men, maybe a Brown Jackets?","['brp0', 'cop1', 'clp2', 'fitp3', 'tap4', 'manp5', 'swp6', 'pop7', 'shp8', 'gmed2fc', 'ija405d', 'cbr6ff4', 'fcoa452', 'trecf8d', 'sm6f8f']"
Brown Cotton Classic Fit Taaga Man Sweater Polo Shirt,Men,Jackets,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2879514/s/brown-cotton-classic-fit-taaga-man-sweater-polo-shirt-31rb245706002/category/3829/,L,"Tk 1,353.49",Regular Fit,Cotton,Do you have size L in Brown Jacketss?,"['brp0', 'cop1', 'clp2', 'fitp3', 'tap4', 'manp5', 'swp6', 'pop7', 'shp8', 'gmed2fc', 'ija405d', 'cbr6ff4', 'fcoa452', 'trecf8d', 'sl2db9']"
Brown Cotton Classic Fit Taaga Man Sweater Polo Shirt,Men,Jackets,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2879514/s/brown-cotton-classic-fit-taaga-man-sweater-polo-shirt-31rb245706002/category/3829/,XL,"Tk 1,353.49",Regular Fit,Cotton,Can I get a Cotton Jackets for Men?,"['brp0', 'cop1', 'clp2', 'fitp3', 'tap4', 'manp5', 'swp6', 'pop7', 'shp8', 'gmed2fc', 'ija405d', 'cbr6ff4', 'fcoa452', 'trecf8d', 'sxlfb35']"
Brown Cotton Classic Fit Taaga Man Sweater Polo Shirt,Men,Jackets,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2879514/s/brown-cotton-classic-fit-taaga-man-sweater-polo-shirt-31rb245706002/category/3829/,XXL,"Tk 1,353.49",Regular Fit,Cotton,Do you have any Jacketss for Men in Brown?,"['brp0', 'cop1', 'clp2', 'fitp3', 'tap4', 'manp5', 'swp6', 'pop7', 'shp8', 'gmed2fc', 'ija405d', 'cbr6ff4', 'fcoa452', 'trecf8d', 'sxxlc291']"
Rhubarb Red Taaga Man Zip Up Jacket,Men,Jackets,In Stock,Red,https://www.aarong.com/catalog/product/view/id/2352477/s/rhubarb-red-taaga-man-zip-up-jacket-31y232049001/category/3829/,M,"Tk 2,939.53",Front Open,Mixed Cotton,"A Red, Front Open Jackets around Tk 2,939.53.","['rhp0', 'redp1', 'tap2', 'manp3', 'zipp4', 'jap6', 'gmed2fc', 'ija405d', 'crebda9', 'fmi4e84', 'tfr4c83', 'sm6f8f']"
Burgundy Textured Cotton Taaga Man Pullover Shirt,Men,Jackets,In Stock,Maroon,https://www.aarong.com/catalog/product/view/id/2879517/s/burgundy-textured-cotton-taaga-man-pullover-shirt-31eb245709001/category/3829/,L,"Tk 1,158.14",Classic Fit,Single Jersey Knit Cotton,I need a Men Jackets made of Single Jersey Knit Cotton.,"['bup0', 'tep1', 'cop2', 'tap3', 'manp4', 'pup5', 'shp6', 'gmed2fc', 'ija405d', 'cma04a3', 'fsib2bf', 'tcld634', 'sl2db9']"
Burgundy Textured Cotton Taaga Man Pullover Shirt,Men,Jackets,In Stock,Maroon,https://www.aarong.com/catalog/product/view/id/2879517/s/burgundy-textured-cotton-taaga-man-pullover-shirt-31eb245709001/category/3829/,XXL,"Tk 1,158.14",Classic Fit,Single Jersey Knit Cotton,"Looking for Classic Fit Jacketss in Maroon under Tk 1,158.14.","['bup0', 'tep1', 'cop2', 'tap3', 'manp4', 'pup5', 'shp6', 'gmed2fc', 'ija405d', 'cma04a3', 'fsib2bf', 'tcld634', 'sxxlc291']"
Light Mist Green Cotton Taaga Man Sweater,Men,Jackets,In Stock,Green,https://www.aarong.com/men/jackets/light-mist-green-cotton-taaga-man-sweater-31r245706001.html,M,"Tk 1,590.70",Regular Fit,Cotton,"Show me Green Jacketss around Tk 1,590.70.","['lip0', 'mip1', 'grp2', 'cop3', 'tap4', 'manp5', 'swp6', 'gmed2fc', 'ija405d', 'cgr9f27', 'fcoa452', 'trecf8d', 'sm6f8f']"
Light Mist Green Cotton Taaga Man Sweater,Men,Jackets,In Stock,Green,https://www.aarong.com/men/jackets/light-mist-green-cotton-taaga-man-sweater-31r245706001.html,L,"Tk 1,590.70",Regular Fit,Cotton,"Any Men clothing in size L, preferably Regular Fit?","['lip0', 'mip1', 'grp2', 'cop3', 'tap4', 'manp5', 'swp6', 'gmed2fc', 'ija405d', 'cgr9f27', 'fcoa452', 'trecf8d', 'sl2db9']"
Light Mist Green Cotton Taaga Man Sweater,Men,Jackets,In Stock,Green,https://www.aarong.com/men/jackets/light-mist-green-cotton-taaga-man-sweater-31r245706001.html,XXL,"Tk 1,590.70",Regular Fit,Cotton,Do you have size XXL in Green Jacketss?,"['lip0', 'mip1', 'grp2', 'cop3', 'tap4', 'manp5', 'swp6', 'gmed2fc', 'ija405d', 'cgr9f27', 'fcoa452', 'trecf8d', 'sxxlc291']"
Brick Red Cotton Taaga Man Polo Shirt,Men,Jackets,In Stock,Red,https://www.aarong.com/men/jackets/brick-red-cotton-taaga-man-polo-shirt-31r245706002.html,S,"Tk 1,353.49",Regular Fit,Cotton,"A Red, Regular Fit Jackets around Tk 1,353.49.","['brp0', 'redp1', 'cop2', 'tap3', 'manp4', 'pop5', 'shp6', 'gmed2fc', 'ija405d', 'crebda9', 'fcoa452', 'trecf8d', 'ss03c7']"
Brick Red Cotton Taaga Man Polo Shirt,Men,Jackets,In Stock,Red,https://www.aarong.com/men/jackets/brick-red-cotton-taaga-man-polo-shirt-31r245706002.html,XXL,"Tk 1,353.49",Regular Fit,Cotton,Do you have any Jacketss for Men in Red?,"['brp0', 'redp1', 'cop2', 'tap3', 'manp4', 'pop5', 'shp6', 'gmed2fc', 'ija405d', 'crebda9', 'fcoa452', 'trecf8d', 'sxxlc291']"
Purple Printed Cotton Taaga Man Hoodie,Men,Jackets,In Stock,Purple,https://www.aarong.com/men/jackets/purple-printed-cotton-taaga-man-hoodie-31r245709001.html,M,"Tk 2,195.35",Regular Fit,Cotton,"Want to buy a Jackets in size M under Tk 2,195.35.","['pup0', 'prp1', 'cop2', 'tap3', 'manp4', 'hop5', 'gmed2fc', 'ija405d', 'cpubb7a', 'fcoa452', 'trecf8d', 'sm6f8f']"
Purple Printed Cotton Taaga Man Hoodie,Men,Jackets,In Stock,Purple,https://www.aarong.com/men/jackets/purple-printed-cotton-taaga-man-hoodie-31r245709001.html,L,"Tk 2,195.35",Regular Fit,Cotton,"Want to buy a Jackets in size L under Tk 2,195.35.","['pup0', 'prp1', 'cop2', 'tap3', 'manp4', 'hop5', 'gmed2fc', 'ija405d', 'cpubb7a', 'fcoa452', 'trecf8d', 'sl2db9']"
Purple Printed Cotton Taaga Man Hoodie,Men,Jackets,In Stock,Purple,https://www.aarong.com/men/jackets/purple-printed-cotton-taaga-man-hoodie-31r245709001.html,XL,"Tk 2,195.35",Regular Fit,Cotton,"Any Men clothing in size XL, preferably Regular Fit?","['pup0', 'prp1', 'cop2', 'tap3', 'manp4', 'hop5', 'gmed2fc', 'ija405d', 'cpubb7a', 'fcoa452', 'trecf8d', 'sxlfb35']"
Blue Printed Interlock Fabric Sweatshirt,Men,Jackets,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2387814/s/blue-printed-interlock-fabric-sweatshirt-31g242008001/category/3829/,XXL,"Tk 1,558.14",Slim Fit,Cotton,"A Blue, Slim Fit Jackets around Tk 1,558.14.","['blp0', 'prp1', 'inp2', 'fap3', 'swp4', 'gmed2fc', 'ija405d', 'cbl48d6', 'fcoa452', 'tslf72d', 'sxxlc291']"
Emerald Green Taaga Man Jacket,Men,Jackets,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2879487/s/emerald-green-taaga-man-jacket-31r232053001/category/3829/,M,"Tk 5,223.26",Classic Fit,Mixed Cotton,Do you have any Jacketss for Men in Green?,"['emp0', 'grp1', 'tap2', 'manp3', 'jap4', 'gmed2fc', 'ija405d', 'cgr9f27', 'fmi4e84', 'tcld634', 'sm6f8f']"
Emerald Green Taaga Man Jacket,Men,Jackets,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2879487/s/emerald-green-taaga-man-jacket-31r232053001/category/3829/,L,"Tk 5,223.26",Classic Fit,Mixed Cotton,"Looking for Classic Fit Jacketss in Green under Tk 5,223.26.","['emp0', 'grp1', 'tap2', 'manp3', 'jap4', 'gmed2fc', 'ija405d', 'cgr9f27', 'fmi4e84', 'tcld634', 'sl2db9']"
Chocolate Textured Taaga Man Blazer,Men,Jackets,In Stock,Brown,https://www.aarong.com/men/jackets/chocolate-textured-taaga-man-blazer-31r245715004.html,L,"Tk 4,637.21",Front Open,Linen,"Show me Brown Jacketss around Tk 4,637.21.","['chp0', 'tep1', 'tap2', 'manp3', 'blp4', 'gmed2fc', 'ija405d', 'cbr6ff4', 'flia6ab', 'tfr4c83', 'sl2db9']"
Chocolate Textured Taaga Man Blazer,Men,Jackets,In Stock,Brown,https://www.aarong.com/men/jackets/chocolate-textured-taaga-man-blazer-31r245715004.html,XL,"Tk 4,637.21",Front Open,Linen,"Want to buy a Jackets in size XL under Tk 4,637.21.","['chp0', 'tep1', 'tap2', 'manp3', 'blp4', 'gmed2fc', 'ija405d', 'cbr6ff4', 'flia6ab', 'tfr4c83', 'sxlfb35']"
Light Mist Green Cotton Taaga Man Sweater,Men,Jackets,In Stock,Green,https://www.aarong.com/men/jackets/light-mist-green-cotton-taaga-man-sweater-31s245706001.html,S,"Tk 1,590.70",Regular Fit,Cotton,"Something trendy for Men, maybe a Green Jackets?","['lip0', 'mip1', 'grp2', 'cop3', 'tap4', 'manp5', 'swp6', 'gmed2fc', 'ija405d', 'cgr9f27', 'fcoa452', 'trecf8d', 'ss03c7']"
Light Mist Green Cotton Taaga Man Sweater,Men,Jackets,In Stock,Green,https://www.aarong.com/men/jackets/light-mist-green-cotton-taaga-man-sweater-31s245706001.html,L,"Tk 1,590.70",Regular Fit,Cotton,"Looking for Regular Fit Jacketss in Green under Tk 1,590.70.","['lip0', 'mip1', 'grp2', 'cop3', 'tap4', 'manp5', 'swp6', 'gmed2fc', 'ija405d', 'cgr9f27', 'fcoa452', 'trecf8d', 'sl2db9']"
Light Mist Green Cotton Taaga Man Sweater,Men,Jackets,In Stock,Green,https://www.aarong.com/men/jackets/light-mist-green-cotton-taaga-man-sweater-31s245706001.html,XL,"Tk 1,590.70",Regular Fit,Cotton,"A Green, Regular Fit Jackets around Tk 1,590.70.","['lip0', 'mip1', 'grp2', 'cop3', 'tap4', 'manp5', 'swp6', 'gmed2fc', 'ija405d', 'cgr9f27', 'fcoa452', 'trecf8d', 'sxlfb35']"
Coffee Mixed Cotton Taaga Man Sweater,Men,Jackets,In Stock,Brown,https://www.aarong.com/men/jackets/coffee-mixed-cotton-taaga-man-sweater-31r245715001.html,M,"Tk 1,534.88",Regular Fit,Mixed Cotton,Can I get a Mixed Cotton Jackets for Men?,"['cop0', 'mip1', 'cop2', 'tap3', 'manp4', 'swp5', 'gmed2fc', 'ija405d', 'cbr6ff4', 'fmi4e84', 'trecf8d', 'sm6f8f']"
Coffee Mixed Cotton Taaga Man Sweater,Men,Jackets,In Stock,Brown,https://www.aarong.com/men/jackets/coffee-mixed-cotton-taaga-man-sweater-31r245715001.html,XL,"Tk 1,534.88",Regular Fit,Mixed Cotton,"Want to buy a Jackets in size XL under Tk 1,534.88.","['cop0', 'mip1', 'cop2', 'tap3', 'manp4', 'swp5', 'gmed2fc', 'ija405d', 'cbr6ff4', 'fmi4e84', 'trecf8d', 'sxlfb35']"
Navy Blue Taaga Man Jacket,Men,Jackets,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2454893/s/navy-blue-taaga-man-jacket-31r232053003/category/3829/,M,"Tk 5,386.05",Front Open,Cotton,"Show me Blue Jacketss around Tk 5,386.05.","['nap0', 'blp1', 'tap2', 'manp3', 'jap4', 'gmed2fc', 'ija405d', 'cbl48d6', 'fcoa452', 'tfr4c83', 'sm6f8f']"
Grey Printed Knit Taaga Man Hoodie,Men,Jackets,In Stock,Grey,https://www.aarong.com/men/jackets/grey-printed-knit-taaga-man-hoodie-31rg232055001.html,M,"Tk 1,976.74",Regular Fit,Knit Cotton,"Looking for Regular Fit Jacketss in Grey under Tk 1,976.74.","['grp0', 'prp1', 'knp2', 'tap3', 'manp4', 'hop5', 'gmed2fc', 'ija405d', 'cgrca50', 'fkn76ff', 'trecf8d', 'sm6f8f']"
Brown Printed Knit Taaga Man Hoodie,Men,Jackets,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2879520/s/brown-printed-knit-taaga-man-hoodie-31r245707001/category/3829/,S,"Tk 2,334.88",Front Open,Knit Cotton,"Any Men clothing in size S, preferably Front Open?","['brp0', 'prp1', 'knp2', 'tap3', 'manp4', 'hop5', 'gmed2fc', 'ija405d', 'cbr6ff4', 'fkn76ff', 'tfr4c83', 'ss03c7']"
Brown Printed Knit Taaga Man Hoodie,Men,Jackets,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2879520/s/brown-printed-knit-taaga-man-hoodie-31r245707001/category/3829/,M,"Tk 2,334.88",Front Open,Knit Cotton,"Show me Brown Jacketss around Tk 2,334.88.","['brp0', 'prp1', 'knp2', 'tap3', 'manp4', 'hop5', 'gmed2fc', 'ija405d', 'cbr6ff4', 'fkn76ff', 'tfr4c83', 'sm6f8f']"
Brown Printed Knit Taaga Man Hoodie,Men,Jackets,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2879520/s/brown-printed-knit-taaga-man-hoodie-31r245707001/category/3829/,L,"Tk 2,334.88",Front Open,Knit Cotton,"Want to buy a Jackets in size L under Tk 2,334.88.","['brp0', 'prp1', 'knp2', 'tap3', 'manp4', 'hop5', 'gmed2fc', 'ija405d', 'cbr6ff4', 'fkn76ff', 'tfr4c83', 'sl2db9']"
Brown Printed Knit Taaga Man Hoodie,Men,Jackets,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2879520/s/brown-printed-knit-taaga-man-hoodie-31r245707001/category/3829/,XL,"Tk 2,334.88",Front Open,Knit Cotton,"A Brown, Front Open Jackets around Tk 2,334.88.","['brp0', 'prp1', 'knp2', 'tap3', 'manp4', 'hop5', 'gmed2fc', 'ija405d', 'cbr6ff4', 'fkn76ff', 'tfr4c83', 'sxlfb35']"
Brown Printed Knit Taaga Man Hoodie,Men,Jackets,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2879520/s/brown-printed-knit-taaga-man-hoodie-31r245707001/category/3829/,XXL,"Tk 2,334.88",Front Open,Knit Cotton,Can I get a Knit Cotton Jackets for Men?,"['brp0', 'prp1', 'knp2', 'tap3', 'manp4', 'hop5', 'gmed2fc', 'ija405d', 'cbr6ff4', 'fkn76ff', 'tfr4c83', 'sxxlc291']"
Green/Navy Blue Taaga Man Zip Up Jacket,Men,Jackets,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2352474/s/green-navy-blue-taaga-man-zip-up-jacket-31rg232049001/category/3829/,L,"Tk 2,920.93",Front Open,Mixed Cotton,"Looking for Front Open Jacketss in Green under Tk 2,920.93.","['grp0', 'nap1', 'blp2', 'tap3', 'manp4', 'zipp5', 'jap7', 'gmed2fc', 'ija405d', 'cgr9f27', 'fmi4e84', 'tfr4c83', 'sl2db9']"
Yellow Ochre Check Cotton Lungi,Men,Lungi,In Stock,Yellow,https://www.aarong.com/catalog/product/view/id/2947793/s/yellow-ochre-check-cotton-lungi-0090000093829/category/17/,Not Applicable,Tk 568.18,Not Applicable,Cotton,Do you have any Lungis for Men in Yellow?,"['yep0', 'ocp1', 'chp2', 'cop3', 'lup4', 'gmed2fc', 'ilu2eb8', 'cyed487', 'fcoa452']"
White/Brown Striped Cotton Lungi,Men,Lungi,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2854470/s/white-brown-striped-cotton-lungi-0090000093685/category/17/,Not Applicable,Tk 568.18,Not Applicable,Cotton,I'm looking for a Men Lungi.,"['whp0', 'brp1', 'stp2', 'cop3', 'lup4', 'gmed2fc', 'ilu2eb8', 'cbr6ff4', 'fcoa452']"
White Striped Cotton Lungi,Men,Lungi,In Stock,White,https://www.aarong.com/men/lungi-512408292e3d7f22a35f89177e738065/white-striped-cotton-lungi-0090000093750.html,Not Applicable,Tk 568.18,Not Applicable,Cotton,"Something trendy for Men, maybe a White Lungi?","['whp0', 'stp1', 'cop2', 'lup3', 'gmed2fc', 'ilu2eb8', 'cwhd508', 'fcoa452']"
Green Check Cotton Lungi,Men,Lungi,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2907265/s/green-check-cotton-lungi-0090000093780/category/17/,Not Applicable,Tk 902.33,Not Applicable,Cotton,Do you have any Lungis for Men in Green?,"['grp0', 'chp1', 'cop2', 'lup3', 'gmed2fc', 'ilu2eb8', 'cgr9f27', 'fcoa452']"
Beige Striped Cotton Lungi,Men,Lungi,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2371941/s/beige-striped-cotton-lungi-0090000093179/category/17/,Not Applicable,Tk 568.18,Not Applicable,Cotton,Show me Brown Lungis around Tk 568.18.,"['bep0', 'stp1', 'cop2', 'lup3', 'gmed2fc', 'ilu2eb8', 'cbr6ff4', 'fcoa452']"
Green/Beige Pink Check Cotton Lungi,Men,Lungi,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2947802/s/green-beige-pink-check-cotton-lungi-0090000093832/category/17/,Not Applicable,Tk 568.18,Not Applicable,Cotton,Suggest a Men Lungi for daily wear.,"['grp0', 'bep1', 'pip2', 'chp3', 'cop4', 'lup5', 'gmed2fc', 'ilu2eb8', 'cgr9f27', 'fcoa452']"
Blue/Yellow Striped Cotton Lungi,Men,Lungi,In Stock,Blue,https://www.aarong.com/men/lungi-512408292e3d7f22a35f89177e738065/blue-yellow-striped-cotton-lungi-0090000093763.html,Not Applicable,Tk 568.18,Not Applicable,Cotton,Show me Blue Lungis around Tk 568.18.,"['blp0', 'yep1', 'stp2', 'cop3', 'lup4', 'gmed2fc', 'ilu2eb8', 'cbl48d6', 'fcoa452']"
White/Chocolate Striped Cotton Lungi,Men,Lungi,In Stock,White,https://www.aarong.com/catalog/product/view/id/2862255/s/white-chocolate-striped-cotton-lungi-0090000093703/category/17/,Not Applicable,Tk 568.18,Not Applicable,Cotton,I need a Men Lungi made of Cotton.,"['whp0', 'chp1', 'stp2', 'cop3', 'lup4', 'gmed2fc', 'ilu2eb8', 'cwhd508', 'fcoa452']"
Multicolour Check Cotton Lungi,Men,Lungi,In Stock,Purple,https://www.aarong.com/men/lungi-512408292e3d7f22a35f89177e738065/multicolour-check-cotton-lungi-0090000093753.html,Not Applicable,Tk 568.18,Not Applicable,Cotton,Do you have any Lungis for Men in Purple?,"['mup0', 'chp1', 'cop2', 'lup3', 'gmed2fc', 'ilu2eb8', 'cpubb7a', 'fcoa452']"
White/Green Striped Cotton Lungi,Men,Lungi,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2862258/s/white-green-striped-cotton-lungi-0090000093704/category/17/,Not Applicable,Tk 568.18,Not Applicable,Cotton,Can I get a Cotton Lungi for Men?,"['whp0', 'grp1', 'stp2', 'cop3', 'lup4', 'gmed2fc', 'ilu2eb8', 'cgr9f27', 'fcoa452']"
Brown Check Cotton Lungi,Men,Lungi,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2885865/s/brown-check-cotton-lungi-0090000093729/category/17/,Not Applicable,Tk 568.18,Not Applicable,Cotton,"Something trendy for Men, maybe a Brown Lungi?","['brp0', 'chp1', 'cop2', 'lup3', 'gmed2fc', 'ilu2eb8', 'cbr6ff4', 'fcoa452']"
Multicolour Striped Cotton Lungi,Men,Lungi,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2832309/s/multicolour-striped-cotton-lungi-0090000093659/category/17/,Not Applicable,"Tk 1,218.18",Not Applicable,Cotton,"Something trendy for Men, maybe a Blue Lungi?","['mup0', 'stp1', 'cop2', 'lup3', 'gmed2fc', 'ilu2eb8', 'cbl48d6', 'fcoa452']"
White/Seafoam Green Striped Cotton Lungi,Men,Lungi,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2832315/s/white-seafoam-green-striped-cotton-lungi-0090000093661/category/17/,Not Applicable,"Tk 1,218.18",Not Applicable,Cotton,"Something trendy for Men, maybe a Green Lungi?","['whp0', 'sep1', 'grp2', 'stp3', 'cop4', 'lup5', 'gmed2fc', 'ilu2eb8', 'cgr9f27', 'fcoa452']"
Blue Check Cotton Lungi,Men,Lungi,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2907271/s/blue-check-cotton-lungi-0090000093782/category/17/,Not Applicable,Tk 902.33,Not Applicable,Cotton,Show me Blue Lungis around Tk 902.33.,"['blp0', 'chp1', 'cop2', 'lup3', 'gmed2fc', 'ilu2eb8', 'cbl48d6', 'fcoa452']"
White/Purple Striped Cotton Lungi,Men,Lungi,In Stock,White,https://www.aarong.com/catalog/product/view/id/2907274/s/white-purple-striped-cotton-lungi-0090000093783/category/17/,Not Applicable,Tk 902.33,Not Applicable,Cotton,Show me White Lungis around Tk 902.33.,"['whp0', 'pup1', 'stp2', 'cop3', 'lup4', 'gmed2fc', 'ilu2eb8', 'cwhd508', 'fcoa452']"
White Striped Cotton Lungi,Men,Lungi,In Stock,White,https://www.aarong.com/men/lungi-512408292e3d7f22a35f89177e738065/white-striped-cotton-lungi-0090000093789.html,Not Applicable,Tk 902.33,Not Applicable,Cotton,Do you have any Lungis for Men in White?,"['whp0', 'stp1', 'cop2', 'lup3', 'gmed2fc', 'ilu2eb8', 'cwhd508', 'fcoa452']"
Purple/Green Striped Handloom Cotton Lungi,Men,Lungi,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2854521/s/purple-green-striped-handloom-cotton-lungi-0090000093715/category/17/,Not Applicable,"Tk 1,218.18",Not Applicable,Cotton,"Show me Green Lungis around Tk 1,218.18.","['pup0', 'grp1', 'stp2', 'hap3', 'cop4', 'lup5', 'gmed2fc', 'ilu2eb8', 'cgr9f27', 'fcoa452']"
Green Check Cotton Lungi,Men,Lungi,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2885874/s/green-check-cotton-lungi-0090000093732/category/17/,Not Applicable,Tk 568.18,Not Applicable,Cotton,Show me Green Lungis around Tk 568.18.,"['grp0', 'chp1', 'cop2', 'lup3', 'gmed2fc', 'ilu2eb8', 'cgr9f27', 'fcoa452']"
Yellow Ochre/Purple Striped Cotton Lungi,Men,Lungi,In Stock,Yellow,https://www.aarong.com/catalog/product/view/id/2862252/s/yellow-ochre-purple-striped-cotton-lungi-0090000093702/category/17/,Not Applicable,Tk 568.18,Not Applicable,Cotton,Show me Yellow Lungis around Tk 568.18.,"['yep0', 'ocp1', 'pup2', 'stp3', 'cop4', 'lup5', 'gmed2fc', 'ilu2eb8', 'cyed487', 'fcoa452']"
Peach/Beige Striped Cotton Lungi,Men,Lungi,In Stock,Orange,https://www.aarong.com/catalog/product/view/id/2907277/s/peach-beige-striped-cotton-lungi-0090000093784/category/17/,Not Applicable,Tk 902.33,Not Applicable,Cotton,"Something trendy for Men, maybe a Orange Lungi?","['pep0', 'bep1', 'stp2', 'cop3', 'lup4', 'gmed2fc', 'ilu2eb8', 'corfe01', 'fcoa452']"
Pink/Chocolate Check Cotton Lungi,Men,Lungi,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2832282/s/pink-chocolate-check-cotton-lungi-0090000093639/category/17/,Not Applicable,Tk 568.18,Not Applicable,Cotton,Do you have any Lungis for Men in Brown?,"['pip0', 'chp1', 'chp2', 'cop3', 'lup4', 'gmed2fc', 'ilu2eb8', 'cbr6ff4', 'fcoa452']"
Pink Striped Cotton Lungi,Men,Lungi,In Stock,Pink,https://www.aarong.com/catalog/product/view/id/2911108/s/pink-striped-cotton-lungi-0090000093774/category/17/,Not Applicable,"Tk 1,218.18",Not Applicable,Cotton,"Something trendy for Men, maybe a Pink Lungi?","['pip0', 'stp1', 'cop2', 'lup3', 'gmed2fc', 'ilu2eb8', 'cpi4a0b', 'fcoa452']"
Green/Apricot Striped Cotton Lungi,Men,Lungi,In Stock,Green,https://www.aarong.com/men/lungi-512408292e3d7f22a35f89177e738065/green-apricot-striped-cotton-lungi-0090000093840.html,Not Applicable,"Tk 1,218.18",Not Applicable,Cotton,Looking for clothes.,"['grp0', 'app1', 'stp2', 'cop3', 'lup4', 'gmed2fc', 'ilu2eb8', 'cgr9f27', 'fcoa452']"
Pink/Brown Striped Cotton Lungi,Men,Lungi,In Stock,Pink,https://www.aarong.com/catalog/product/view/id/2854506/s/pink-brown-striped-cotton-lungi-0090000093697/category/17/,Not Applicable,Tk 568.18,Not Applicable,Cotton,Show me Pink Lungis around Tk 568.18.,"['pip0', 'brp1', 'stp2', 'cop3', 'lup4', 'gmed2fc', 'ilu2eb8', 'cpi4a0b', 'fcoa452']"
White Striped Cotton Lungi,Men,Lungi,In Stock,White,https://www.aarong.com/catalog/product/view/id/2907259/s/white-striped-cotton-lungi-0090000093760/category/17/,Not Applicable,Tk 568.18,Not Applicable,Cotton,Show me White Lungis around Tk 568.18.,"['whp0', 'stp1', 'cop2', 'lup3', 'gmed2fc', 'ilu2eb8', 'cwhd508', 'fcoa452']"
Olive Striped Cotton Lungi,Men,Lungi,In Stock,Olive,https://www.aarong.com/catalog/product/view/id/2891691/s/olive-striped-cotton-lungi-0090000093743/category/17/,Not Applicable,Tk 568.18,Not Applicable,Cotton,Do you have any Lungis for Men in Olive?,"['olp0', 'stp1', 'cop2', 'lup3', 'gmed2fc', 'ilu2eb8', 'colf431', 'fcoa452']"
Aquamarine Stripe Cotton Lungi,Men,Lungi,In Stock,Cyan,https://www.aarong.com/catalog/product/view/id/2873520/s/aquamarine-stripe-cotton-lungi-0090000093719/category/17/,Not Applicable,"Tk 1,218.18",Not Applicable,Cotton,Do you have any Lungis for Men in Cyan?,"['aqp0', 'stp1', 'cop2', 'lup3', 'gmed2fc', 'ilu2eb8', 'ccy6411', 'fcoa452']"
